################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0325203756303567E-01 a      1067     0    54     1     7
 -2.0445455283976136E-01 a      1068     0    54     1     8
 -1.5362241747678587E-01 a      1069     0    54     1     9
 -1.5938901907771305E-01 a      1070     0    54     1    10
  1.1681431713778469E-01 a      1071     0    54     1    11
  1.7700799935383227E-01 a      1072     0    54     1    12
 -1.4941167298416649E-01 a      1073     0    54     1    13
  3.5176927133429244E-02 a      1074     0    54     1    14
  2.2569423594968541E-01 a      1075     0    54     1    15
  1.1157120238184988E-01 a      1076     0    54     1    16
  6.5799729152476380E-02 a      1077     0    54     1    17
  1.2128700032184299E-01 a      1078     0    54     1    18
 -3.1698503353059522E-02 a      1079     0    54     1    19
  1.6979050733471227E-01 a      1080     0    54     1    20
  9.1582817652675882E-02 a      1081     0    55     1     1
  1.5062551269587235E-01 a      1082     0    55     1     2
 -7.7039379343390710E-02 a      1083     0    55     1     3
 -1.1660257322351609E-02 a      1084     0    55     1     4
  3.8601704207133415E-02 a      1085     0    55     1     5
  7.8605215603249262E-02 a      1086     0    55     1     6
 -1.1490839449596977E-02 a      1087     0    55     1     7
 -7.4460868661615576E-04 a      1088     0    55     1     8
  9.6025143914262381E-02 a      1089     0    55     1     9
  7.7409467008927868E-02 a      1090     0    55     1    10
 -1.4607901544589449E-02 a      1091     0    55     1    11
 -6.5349924877078039E-02 a      1092     0    55     1    12
  2.0793670225857250E-01 a      1093     0    55     1    13
 -8.5442858927294016E-02 a      1094     0    55     1    14
  1.6229737294551641E-01 a      1095     0    55     1    15
 -4.5938898962383380E-02 a      1096     0    55     1    16
 -4.8179475896634842E-03 a      1097     0    55     1    17
  4.4199120026808980E-02 a      1098     0    55     1    18
  1.0868440927457482E-01 a      1099     0    55     1    19
 -9.9727684010457278E-03 a      1100     0    55     1    20
 -9.7476372252481597E-02 a      1101     0    56     1     1
  7.1296598419106124E-03 a      1102     0    56     1     2
  1.5591635581487162E-01 a      1103     0    56     1     3
  4.1580731134554126E-03 a      1104     0    56     1     4
  5.0979083630029134E-02 a      1105     0    56     1     5
 -1.2362315592103112E-01 a      1106     0    56     1     6
 -6.3781173900381474E-02 a      1107     0    56     1     7
 -1.6373684549667306E-01 a      1108     0    56     1     8
 -8.3257775635550910E-03 a      1109     0    56     1     9
 -9.1444030662306816E-02 a      1110     0    56     1    10
 -3.4665580647273535E-03 a      1111     0    56     1    11
  1.6481279940046256E-01 a      1112     0    56     1    12
 -6.4780031786476275E-02 a      1113     0    56     1    13
  2.2043247396558085E-03 a      1114     0    56     1    14
 -7.0666362428458127E-02 a      1115     0    56     1    15
  2.8786047988083228E-02 a      1116     0    56     1    16
  6.1761872441909019E-02 a      1117     0    56     1    17
  2.0121741169936339E-01 a      1118     0    56     1    18
 -7.6370522688876480E-02 a      1119     0    56     1    19
  6.0174491544455103E-02 a      1120     0    56     1    20
  4.5819948215892509E-01 a      1121     0    57     1     1
  1.2126386013756955E-01 a      1122     0    57     1     2
 -6.4047120889169709E-02 a      1123     0    57     1     3
  1.6173631062711111E-01 a      1124     0    57     1     4
 -4.2616258706135418E-01 a      1125     0    57     1     5
  5.6577111702347405E-01 a      1126     0    57     1     6
  5.7654554195398133E-01 a      1127     0    57     1     7
 -1.0975188230596580E+00 a      1128     0    57     1     8
 -2.0686277155135432E-01 a      1129     0    57     1     9
  7.3615669945915660E-02 a      1130     0    57     1    10
 -3.6553332771860114E-01 a      1131     0    57     1    11
 -5.5979843565730836E-01 a      1132     0    57     1    12
 -6.7781782092287501E-01 a      1133     0    57     1    13
  4.3973522039578350E-01 a      1134     0    57     1    14
 -3.9217989720763013E-01 a      1135     0    57     1    15
 -1.8592638979196768E-01 a      1136     0    57     1    16
  4.4281001830744204E-01 a      1137     0    57     1    17
  7.9212274506396274E-01 a      1138     0    57     1    18
 -1.6585316443662240E-01 a      1139     0    57     1    19
 -6.3033317638770570E-01 a      1140     0    57     1    20
  2.1715089189542805E-01 a      1141     0    58     1     1
 -1.5795088243470468E-01 a      1142     0    58     1     2
 -3.2428678234945518E-01 a      1143     0    58     1     3
 -2.0259693016086644E-01 a      1144     0    58     1     4
 -8.7387245057317847E-02 a      1145     0    58     1     5
  4.6856816116773031E-01 a      1146     0    58     1     6
  1.3011059383585176E-02 a      1147     0    58     1     7
  7.0612391362736360E-01 a      1148     0    58     1     8
  2.8320747228714221E-01 a      1149     0    58     1     9
 -1.8998072555236947E-01 a      1150     0    58     1    10
 -7.5574786017953456E-03 a      1151     0    58     1    11
 -6.0005931480357454E-02 a      1152     0    58     1    12
  6.9382882140774305E-01 a      1153     0    58     1    13
 -2.2328567186089313E-01 a      1154     0    58     1    14
  1.4114029348672067E-02 a      1155     0    58     1    15
 -1.5820374490705197E-01 a      1156     0    58     1    16
  1.3270006581557137E-01 a      1157     0    58     1    17
 -3.5917765602866381E-01 a      1158     0    58     1    18
  3.4294654479535558E-01 a      1159     0    58     1    19
 -5.6364204943968998E-01 a      1160     0    58     1    20
  1.1512886405017286E-01 a      1161     0    59     1     1
  1.6525353588713204E-01 a      1162     0    59     1     2
  3.9155603429700625E-01 a      1163     0    59     1     3
  1.4322989581643192E-01 a      1164     0    59     1     4
 -2.5839006379826235E-01 a      1165     0    59     1     5
  9.2604978643395175E-02 a      1166     0    59     1     6
 -2.3573881399310576E-01 a      1167     0    59     1     7
 -4.9113526098411914E-01 a      1168     0    59     1     8
 -4.5999006755720673E-01 a      1169     0    59     1     9
  5.6726757761683544E-01 a      1170     0    59     1    10
  5.1693841406054708E-01 a      1171     0    59     1    11
  2.1746505397720710E-02 a      1172     0    59     1    12
  1.0246294504756542E-01 a      1173     0    59     1    13
 -1.4551887722774481E-01 a      1174     0    59     1    14
  6.6031966685170862E-02 a      1175     0    59     1    15
  2.2861289388094727E-01 a      1176     0    59     1    16
 -3.2640702431090268E-01 a      1177     0    59     1    17
 -7.4181056473344575E-01 a      1178     0    59     1    18
 -1.5341847992459859E-01 a      1179     0    59     1    19
  3.4054088285900885E-01 a      1180     0    59     1    20
  6.4394169600676260E-02 a      1181     0    60     1     1
 -2.2408483808981264E-01 a      1182     0    60     1     2
 -7.5349963955366042E-02 a      1183     0    60     1     3
  5.8067924416559676E-02 a      1184     0    60     1     4
 -7.1697870614736717E-02 a      1185     0    60     1     5
  3.1741789892853228E-01 a      1186     0    60     1     6
 -2.4578155788402153E-01 a      1187     0    60     1     7
 -6.2322545259406525E-01 a      1188     0    60     1     8
 -2.3741560332130732E-01 a      1189     0    60     1     9
  7.8809045963960836E-02 a      1190     0    60     1    10
 -1.5487603730153113E-01 a      1191     0    60     1    11
 -1.7649199328658843E-01 a      1192     0    60     1    12
  3.6667572392226211E-01 a      1193     0    60     1    13
  1.0166835107501251E-01 a      1194     0    60     1    14
  9.7933817670696227E-02 a      1195     0    60     1    15
 -5.7185528642700767E-01 a      1196     0    60     1    16
 -1.1233671500151519E-01 a      1197     0    60     1    17
  3.4794666169406943E-03 a      1198     0    60     1    18
  1.6490234391197781E-01 a      1199     0    60     1    19
  3.7439628446639055E-02 a      1200     0    60     1    20
 -3.1008907787897472E-01 a      1201     0    61     1     1
 -3.0366133778160186E-02 a      1202     0    61     1     2
 -5.5402794774970794E-02 a      1203     0    61     1     3
 -1.0378178126300916E-01 a      1204     0    61     1     4
 -3.7141102042173607E-02 a      1205     0    61     1     5
  3.3527597697327804E-01 a      1206     0    61     1     6
 -4.2643792897855887E-01 a      1207     0    61     1     7
 -1.1745687857231994E+00 a      1208     0    61     1     8
 -5.1947446124297891E-01 a      1209     0    61     1     9
  8.2922392129414546E-02 a      1210     0    61     1    10
  6.4473420441349871E-01 a      1211     0    61     1    11
  1.7776063625150834E-03 a      1212     0    61     1    12
  6.7485411266328080E-02 a      1213     0    61     1    13
 -6.1873106342964106E-02 a      1214     0    61     1    14
  2.0027819118546830E-01 a      1215     0    61     1    15
 -5.1439255086234681E-01 a      1216     0    61     1    16
 -4.6070791195031824E-01 a      1217     0    61     1    17
 -4.6052891989243294E-01 a      1218     0    61     1    18
  9.8235294214654587E-02 a      1219     0    61     1    19
  6.3829428297797142E-01 a      1220     0    61     1    20
 -1.5028346606944268E-01 a      1221     0    62     1     1
  1.1644147898459431E-01 a      1222     0    62     1     2
  3.5977813522050811E-01 a      1223     0    62     1     3
 -1.8606637662314834E-01 a      1224     0    62     1     4
  1.5069133369575685E-01 a      1225     0    62     1     5
 -4.9052092763359434E-01 a      1226     0    62     1     6
  2.6441814192285102E-02 a      1227     0    62     1     7
  5.8020430222111863E-01 a      1228     0    62     1     8
  1.7253674089635526E-01 a      1229     0    62     1     9
 -5.3647178751127689E-01 a      1230     0    62     1    10
 -2.7312957457670384E-01 a      1231     0    62     1    11
 -4.8396443826750853E-02 a      1232     0    62     1    12
 -1.0825223338279504E+00 a      1233     0    62     1    13
 -5.5721720235724959E-01 a      1234     0    62     1    14
 -2.5544983616507444E-01 a      1235     0    62     1    15
 -3.6005430481354955E-01 a      1236     0    62     1    16
 -8.9474061566725258E-02 a      1237     0    62     1    17
  3.9343325931887629E-01 a      1238     0    62     1    18
  6.5920954093073832E-03 a      1239     0    62     1    19
 -3.3230005966069742E-01 a      1240     0    62     1    20
  4.5763800968360635E-02 a      1241     0    63     1     1
 -2.2086097981606109E-01 a      1242     0    63     1     2
 -3.2945432372402855E-01 a      1243     0    63     1     3
 -4.0335921383696777E-01 a      1244     0    63     1     4
 -3.1836543218829456E-02 a      1245     0    63     1     5
  4.6308639718593958E-01 a      1246     0    63     1     6
  2.9476667194776526E-02 a      1247     0    63     1     7
  7.3158011183194782E-01 a      1248     0    63     1     8
  1.5647938046676180E-01 a      1249     0    63     1     9
 -2.9968878701768592E-01 a      1250     0    63     1    10
  1.4019124447182180E-01 a      1251     0    63     1    11
 -3.6855005848104250E-02 a      1252     0    63     1    12
  3.8165775284606257E-01 a      1253     0    63     1    13
  7.2244044608924626E-02 a      1254     0    63     1    14
 -1.9905355978566269E-01 a      1255     0    63     1    15
 -1.1324756759956460E-01 a      1256     0    63     1    16
  3.4735828132494473E-01 a      1257     0    63     1    17
 -1.0511558513721018E-02 a      1258     0    63     1    18
  1.0568233159793299E-01 a      1259     0    63     1    19
 -4.7815150467998047E-01 a      1260     0    63     1    20
 -4.0085306969573395E-02 a      1261     0    64     1     1
  6.9275732110111621E-02 a      1262     0    64     1     2
  2.1992004267321588E-01 a      1263     0    64     1     3
  6.2370079084744089E-02 a      1264     0    64     1     4
 -5.3529574859343190E-02 a      1265     0    64     1     5
  1.1248883981575413E-03 a      1266     0    64     1     6
 -2.2968071948229438E-01 a      1267     0    64     1     7
 -5.5439772545143029E-01 a      1268     0    64     1     8
 -3.6806125656113781E-01 a      1269     0    64     1     9
  3.1238350149543720E-01 a      1270     0    64     1    10
  3.2964159129252901E-01 a      1271     0    64     1    11
 -1.7478423241923058E-01 a      1272     0    64     1    12
  2.0357237654082397E-01 a      1273     0    64     1    13
 -1.0035173627526289E-01 a      1274     0    64     1    14
 -6.5891594501553394E-02 a      1275     0    64     1    15
  1.2698374122374717E-01 a      1276     0    64     1    16
 -3.7091117697552406E-01 a      1277     0    64     1    17
 -5.3710615563924402E-01 a      1278     0    64     1    18
 -2.9221519055835282E-02 a      1279     0    64     1    19
  2.6934878553233282E-01 a      1280     0    64     1    20
 -2.4395104154433778E-01 a      1281     0    65     1     1
  3.8843571833533853E-02 a      1282     0    65     1     2
 -7.8443570108836749E-02 a      1283     0    65     1     3
 -3.9753615807787235E-01 a      1284     0    65     1     4
  2.2613847464289027E-01 a      1285     0    65     1     5
  2.9684922119482754E-01 a      1286     0    65     1     6
 -4.5704339399775668E-01 a      1287     0    65     1     7
 -9.4571239079586589E-01 a      1288     0    65     1     8
 -4.9768215418223000E-01 a      1289     0    65     1     9
 -1.6388868871429010E-01 a      1290     0    65     1    10
  3.2322893016033744E-01 a      1291     0    65     1    11
  7.0907055985777123E-02 a      1292     0    65     1    12
  2.6682903756327842E-01 a      1293     0    65     1    13
  5.4715850164648840E-02 a      1294     0    65     1    14
  3.5764953908262002E-02 a      1295     0    65     1    15
 -2.0764213374004903E-01 a      1296     0    65     1    16
 -3.2352865966846439E-01 a      1297     0    65     1    17
 -2.3903811181114595E-01 a      1298     0    65     1    18
  1.7178972092750766E-01 a      1299     0    65     1    19
  4.1040389810339722E-01 a      1300     0    65     1    20
 -1.4878052627178290E-01 a      1301     0    66     1     1
  1.4730892140910912E-01 a      1302     0    66     1     2
  5.9915879380516246E-01 a      1303     0    66     1     3
  2.8904262468962331E-02 a      1304     0    66     1     4
  4.2227176257122823E-01 a      1305     0    66     1     5
 -6.3966403336878064E-01 a      1306     0    66     1     6
  3.3949295094206333E-01 a      1307     0    66     1     7
  6.6717517437289653E-01 a      1308     0    66     1     8
  1.4256209038209891E-01 a      1309     0    66     1     9
 -5.5028851227891318E-01 a      1310     0    66     1    10
 -4.6819317263958621E-01 a      1311     0    66     1    11
 -2.2355103180808755E-01 a      1312     0    66     1    12
 -1.1616006073640701E+00 a      1313     0    66     1    13
 -4.8810372747374636E-01 a      1314     0    66     1    14
 -1.6234016951993652E-01 a      1315     0    66     1    15
 -1.9779876777285343E-01 a      1316     0    66     1    16
 -2.3965916619620659E-01 a      1317     0    66     1    17
  1.2510661815275120E-01 a      1318     0    66     1    18
 -5.3300650869846346E-02 a      1319     0    66     1    19
 -3.5005961114067291E-01 a      1320     0    66     1    20
 -4.3139441939270473E-03 a      1321     0    67     1     1
 -6.5832091878324825E-02 a      1322     0    67     1     2
 -3.2891619015596335E-01 a      1323     0    67     1     3
 -2.3987214121578465E-01 a      1324     0    67     1     4
 -1.5088723722681336E-04 a      1325     0    67     1     5
  2.5414352882365271E-01 a      1326     0    67     1     6
  6.4344780710083871E-02 a      1327     0    67     1     7
  7.4577646482742255E-01 a      1328     0    67     1     8
  1.4088142748962720E-01 a      1329     0    67     1     9
 -1.1198910053767913E-01 a      1330     0    67     1    10
  4.1706273369044658E-02 a      1331     0    67     1    11
  1.8586722326950002E-02 a      1332     0    67     1    12
  4.1861658495378329E-01 a      1333     0    67     1    13
  5.8414869544401817E-02 a      1334     0    67     1    14
 -1.4302987635192232E-01 a      1335     0    67     1    15
 -1.9830655224624796E-01 a      1336     0    67     1    16
  4.0284684816526928E-01 a      1337     0    67     1    17
 -5.0432157971164487E-02 a      1338     0    67     1    18
  2.1272493531214973E-01 a      1339     0    67     1    19
 -5.6885014396405353E-01 a      1340     0    67     1    20
 -5.6097882996634896E-01 a      1341     0    68     1     1
 -4.7322456194185664E-01 a      1342     0    68     1     2
  3.6455713846107696E-01 a      1343     0    68     1     3
 -3.2294535751851899E-01 a      1344     0    68     1     4
 -1.1183081341114874E-01 a      1345     0    68     1     5
 -2.8326003244039479E-03 a      1346     0    68     1     6
  1.2250382996963531E-01 a      1347     0    68     1     7
  3.0645292617105152E-01 a      1348     0    68     1     8
  2.3181451040758073E-02 a      1349     0    68     1     9
 -8.7970520054857793E-01 a      1350     0    68     1    10
 -6.5074312082803110E-01 a      1351     0    68     1    11
 -2.1153794868618389E-01 a      1352     0    68     1    12
 -6.6911146858702697E-01 a      1353     0    68     1    13
 -4.3284871731712543E-01 a      1354     0    68     1    14
 -8.7254940901678769E-04 a      1355     0    68     1    15
  7.1159889610098281E-02 a      1356     0    68     1    16
  2.3752818460267391E-01 a      1357     0    68     1    17
  5.1547767380266452E-01 a      1358     0    68     1    18
  2.3276772732913822E-01 a      1359     0    68     1    19
 -3.7421075975700707E-01 a      1360     0    68     1    20
  6.5076775770419272E-03 a      1361     0    69     1     1
  3.2480545939602180E-02 a      1362     0    69     1     2
  4.8531451061604038E-02 a      1363     0    69     1     3
  3.3336810221604805E-02 a      1364     0    69     1     4
 -1.4937325437609364E-01 a      1365     0    69     1     5
 -1.7333588184517174E-01 a      1366     0    69     1     6
 -2.0940740487157136E-01 a      1367     0    69     1     7
 -4.1126566012219057E-01 a      1368     0    69     1     8
 -4.5060776862837892E-01 a      1369     0    69     1     9
  1.9096493711881948E-01 a      1370     0    69     1    10
  4.1520746440098782E-01 a      1371     0    69     1    11
 -4.8241963065044677E-02 a      1372     0    69     1    12
  1.8275537305128806E-01 a      1373     0    69     1    13
 -1.1945807231961270E-01 a      1374     0    69     1    14
 -1.4271460677836734E-01 a      1375     0    69     1    15
 -5.3777657668743005E-02 a      1376     0    69     1    16
 -4.9920276945335262E-01 a      1377     0    69     1    17
 -4.8264315350124737E-01 a      1378     0    69     1    18
 -1.0348972679732313E-01 a      1379     0    69     1    19
  3.2664847334798480E-01 a      1380     0    69     1    20
 -2.5406322334524267E-01 a      1381     0    70     1     1
 -2.0716222570031589E-01 a      1382     0    70     1     2
 -1.8202272200231939E-01 a      1383     0    70     1     3
 -1.7912232511069925E-01 a      1384     0    70     1     4
  2.7801790953365352E-01 a      1385     0    70     1     5
  3.6985933431929002E-01 a      1386     0    70     1     6
 -7.0093264232840469E-01 a      1387     0    70     1     7
 -7.5423582911728759E-01 a      1388     0    70     1     8
 -4.2838312754377122E-01 a      1389     0    70     1     9
  3.3360755023387798E-02 a      1390     0    70     1    10
  2.0788009116208783E-01 a      1391     0    70     1    11
  4.5005775404841027E-02 a      1392     0    70     1    12
  2.3848195963723851E-01 a      1393     0    70     1    13
  5.9361531984566118E-02 a      1394     0    70     1    14
  2.5660439750174724E-01 a      1395     0    70     1    15
 -1.2981685974233470E-01 a      1396     0    70     1    16
 -4.0356223608457598E-01 a      1397     0    70     1    17
  4.4080051296371367E-02 a      1398     0    70     1    18
  5.0074249970686346E-01 a      1399     0    70     1    19
  2.4034701160558128E-01 a      1400     0    70     1    20
  1.4241936656915595E-02 a      1401     0    71     1     1
  4.3004868131839447E-01 a      1402     0    71     1     2
  5.9840839616862729E-01 a      1403     0    71     1     3
 -1.5711610583086767E-02 a      1404     0    71     1     4
  1.1355816377395443E-01 a      1405     0    71     1     5
 -5.1358690568642762E-01 a      1406     0    71     1     6
  3.6588019182864351E-01 a      1407     0    71     1     7
  5.6665692701643289E-01 a      1408     0    71     1     8
  9.4081051584388287E-02 a      1409     0    71     1     9
 -2.8455215588600963E-01 a      1410     0    71     1    10
 -4.0917751693283233E-01 a      1411     0    71     1    11
  3.2690017723086606E-02 a      1412     0    71     1    12
 -9.7390685048890868E-01 a      1413     0    71     1    13
 -6.5422287355608721E-01 a      1414     0    71     1    14
 -1.6144620148302299E-01 a      1415     0    71     1    15
 -2.1591117898855525E-01 a      1416     0    71     1    16
  2.3756666834189216E-01 a      1417     0    71     1    17
  1.3080150414636074E-01 a      1418     0    71     1    18
 -8.9416600470963711E-02 a      1419     0    71     1    19
 -1.8564951245160932E-01 a      1420     0    71     1    20
 -1.0400356469051647E-01 a      1421     0    72     1     1
 -2.5855617276653453E-01 a      1422     0    72     1     2
  9.8693125617283842E-02 a      1423     0    72     1     3
 -3.4936426371009649E-01 a      1424     0    72     1     4
 -1.6105469457035532E-01 a      1425     0    72     1     5
  1.3396736397849587E-01 a      1426     0    72     1     6
  6.1959463196168220E-02 a      1427     0    72     1     7
  6.4246336472144261E-01 a      1428     0    72     1     8
  3.0658150160860875E-01 a      1429     0    72     1     9
 -2.9739478103601363E-01 a      1430     0    72     1    10
  4.1634897230569103E-02 a      1431     0    72     1    11
  3.2305828246225432E-01 a      1432     0    72     1    12
  1.7740438685883814E-01 a      1433     0    72     1    13
 -2.3276565362200699E-01 a      1434     0    72     1    14
 -2.3997069544422472E-01 a      1435     0    72     1    15
  1.0506272558866367E-01 a      1436     0    72     1    16
  3.4545045343203068E-01 a      1437     0    72     1    17
 -4.9619724549901145E-01 a      1438     0    72     1    18
  2.3192790621852277E-01 a      1439     0    72     1    19
 -4.2880195440710100E-01 a      1440     0    72     1    20
 -2.0549647320165851E-01 a      1441     0    73     1     1
 -3.1682700076580023E-01 a      1442     0    73     1     2
  4.9427425989350834E-02 a      1443     0    73     1     3
  2.1347324889326690E-02 a      1444     0    73     1     4
 -4.8518619692184944E-01 a      1445     0    73     1     5
 -3.8466272440382886E-02 a      1446     0    73     1     6
  1.6276325199640399E-02 a      1447     0    73     1     7
  9.1471038227807805E-02 a      1448     0    73     1     8
  6.7717004694017230E-02 a      1449     0    73     1     9
 -5.1598623696077994E-01 a      1450     0    73     1    10
 -4.1410888591474537E-01 a      1451     0    73     1    11
 -1.0282471566341982E-01 a      1452     0    73     1    12
 -2.4738335803624692E-01 a      1453     0    73     1    13
 -3.4309666830498597E-01 a      1454     0    73     1    14
 -5.8407042090083322E-02 a      1455     0    73     1    15
  1.6536477210400474E-01 a      1456     0    73     1    16
  9.1323198105022693E-02 a      1457     0    73     1    17
  3.1374554869601612E-01 a      1458     0    73     1    18
  3.6047421797134238E-01 a      1459     0    73     1    19
 -6.6211574666842243E-02 a      1460     0    73     1    20
 -2.8860043408343722E-01 a      1461     0    74     1     1
 -5.6568992746164448E-02 a      1462     0    74     1     2
 -1.6457266482537031E-01 a      1463     0    74     1     3
 -1.5040510725855988E-01 a      1464     0    74     1     4
 -1.2276276160224263E-01 a      1465     0    74     1     5
  3.1350712256863145E-01 a      1466     0    74     1     6
 -5.2002528928346348E-01 a      1467     0    74     1     7
 -4.9792946007949535E-02 a      1468     0    74     1     8
 -2.9864062070425940E-01 a      1469     0    74     1     9
 -2.3250289374876054E-01 a      1470     0    74     1    10
 -2.0816033612397739E-01 a      1471     0    74     1    11
 -1.3830626779978958E-01 a      1472     0    74     1    12
  2.7186581675109006E-01 a      1473     0    74     1    13
  1.6684281103002938E-02 a      1474     0    74     1    14
  2.8079672054343652E-01 a      1475     0    74     1    15
 -3.4430345593544004E-01 a      1476     0    74     1    16
 -3.9830757731986566E-01 a      1477     0    74     1    17
  4.6021638913929952E-01 a      1478     0    74     1    18
  2.2222390077280316E-01 a      1479     0    74     1    19
  9.8426412123511484E-02 a      1480     0    74     1    20
 -2.0119323974719291E-01 a      1481     0    75     1     1
 -3.7398447745247887E-01 a      1482     0    75     1     2
 -3.4293900120995890E-01 a      1483     0    75     1     3
  6.0839774957708273E-02 a      1484     0    75     1     4
 -1.7503931630424768E-01 a      1485     0    75     1     5
 -1.3840653872603251E-01 a      1486     0    75     1     6
 -5.0328889747349614E-01 a      1487     0    75     1     7
 -6.8019819237320878E-01 a      1488     0    75     1     8
  2.9767883882782231E-01 a      1489     0    75     1     9
  3.6035923407880405E-01 a      1490     0    75     1    10
  1.0638639961473065E-01 a      1491     0    75     1    11
  4.7325069492057492E-01 a      1492     0    75     1    12
  1.0523196407609078E-01 a      1493     0    75     1    13
 -1.2167713806705331E-01 a      1494     0    75     1    14
 -1.1774363407652808E-01 a      1495     0    75     1    15
  3.7682967859300676E-01 a      1496     0    75     1    16
  1.4644523119297118E-01 a      1497     0    75     1    17
  4.1083562337900559E-02 a      1498     0    75     1    18
  6.0098262992594298E-01 a      1499     0    75     1    19
  2.0092390651082767E-01 a      1500     0    75     1    20
 -3.0670949719586886E-02 a      1501     0    76     1     1
 -9.5631701018403362E-02 a      1502     0    76     1     2
 -9.8563455866591931E-02 a      1503     0    76     1     3
  5.4705943591751023E-02 a      1504     0    76     1     4
 -2.5173909070391472E-02 a      1505     0    76     1     5
  2.5028569582617791E-02 a      1506     0    76     1     6
  6.6882789847117408E-01 a      1507     0    76     1     7
  4.8630485170519433E-01 a      1508     0    76     1     8
  3.5270982358861297E-01 a      1509     0    76     1     9
 -5.4286660184090930E-02 a      1510     0    76     1    10
  4.4149025699242846E-02 a      1511     0    76     1    11
  4.6098382369408764E-01 a      1512     0    76     1    12
  8.4108838301649627E-02 a      1513     0    76     1    13
  3.4669481783328328E-02 a      1514     0    76     1    14
 -6.5482782205096546E-01 a      1515     0    76     1    15
 -4.6770096462872744E-02 a      1516     0    76     1    16
  8.9307173306920495E-01 a      1517     0    76     1    17
 -6.6396269241868322E-01 a      1518     0    76     1    18
 -7.0074815607912955E-02 a      1519     0    76     1    19
 -4.4721891107104972E-01 a      1520     0    76     1    20
 -1.3821720142133370E-01 a      1521     0    77     1     1
 -4.6354574430956336E-01 a      1522     0    77     1     2
 -4.9031447229593506E-01 a      1523     0    77     1     3
 -1.0106319513624808E-01 a      1524     0    77     1     4
 -2.1499474842206887E-01 a      1525     0    77     1     5
  7.6851561338326402E-01 a      1526     0    77     1     6
 -4.3088761948363663E-01 a      1527     0    77     1     7
  6.5703179472185547E-01 a      1528     0    77     1     8
 -6.2822642423559005E-02 a      1529     0    77     1     9
 -3.4646903799330925E-01 a      1530     0    77     1    10
 -6.6598817342837879E-01 a      1531     0    77     1    11
 -1.2192810255022372E-01 a      1532     0    77     1    12
  5.5285178412060099E-01 a      1533     0    77     1    13
  2.4005249922347227E-01 a      1534     0    77     1    14
  3.2455238102601069E-01 a      1535     0    77     1    15
  6.3119889538105914E-03 a      1536     0    77     1    16
 -2.5972496881843887E-01 a      1537     0    77     1    17
  7.7166109715719311E-01 a      1538     0    77     1    18
  3.2727731458217135E-01 a      1539     0    77     1    19
 -2.2445233132026535E-01 a      1540     0    77     1    20
  5.1985395309649773E-01 a      1541     0    78     1     1
 -3.3387050603274911E-02 a      1542     0    78     1     2
 -3.2718545761511708E-01 a      1543     0    78     1     3
  2.2870602281376159E-01 a      1544     0    78     1     4
 -7.0890844920664789E-02 a      1545     0    78     1     5
  5.5153702177133990E-01 a      1546     0    78     1     6
 -3.3849713969127382E-01 a      1547     0    78     1     7
 -1.8065674745454701E+00 a      1548     0    78     1     8
 -7.0514793543097853E-01 a      1549     0    78     1     9
 -1.7096312075928974E-01 a      1550     0    78     1    10
 -2.7058914542484119E-01 a      1551     0    78     1    11
 -1.0782326712873296E+00 a      1552     0    78     1    12
  3.0787825983963454E-02 a      1553     0    78     1    13
  1.8419349566426560E-01 a      1554     0    78     1    14
  1.5915410629814764E-01 a      1555     0    78     1    15
 -9.3620526171578666E-01 a      1556     0    78     1    16
 -1.3489860530768719E-01 a      1557     0    78     1    17
  8.3481045370914508E-01 a      1558     0    78     1    18
  4.0552590214543299E-01 a      1559     0    78     1    19
 -4.9230433147998513E-02 a      1560     0    78     1    20
 -9.3623769955602079E-02 a      1561     0    79     1     1
  7.9504291038411334E-02 a      1562     0    79     1     2
  3.4617323023351870E-01 a      1563     0    79     1     3
 -1.4071332651955577E-02 a      1564     0    79     1     4
 -1.8505687362632606E-01 a      1565     0    79     1     5
  7.3534556090197226E-02 a      1566     0    79     1     6
  1.0322470052532415E+00 a      1567     0    79     1     7
  3.5146073174610520E-01 a      1568     0    79     1     8
  2.6471508003462718E-01 a      1569     0    79     1     9
 -1.5214985812523485E-01 a      1570     0    79     1    10
  1.8494780810054304E-01 a      1571     0    79     1    11
  3.5951824069329946E-01 a      1572     0    79     1    12
  4.4179888771171585E-02 a      1573     0    79     1    13
  1.7326867941528973E-01 a      1574     0    79     1    14
 -7.5215815681847720E-01 a      1575     0    79     1    15
 -3.6852683383950230E-02 a      1576     0    79     1    16
  9.1917701645437933E-01 a      1577     0    79     1    17
 -7.0433816142780081E-01 a      1578     0    79     1    18
 -4.1349696253876944E-01 a      1579     0    79     1    19
 -3.6388413406116704E-01 a      1580     0    79     1    20
  1.0337042938859033E-01 a      1581     0    80     1     1
 -5.8552106519030492E-02 a      1582     0    80     1     2
  3.2775558490755541E-01 a      1583     0    80     1     3
  4.6373453251209305E-02 a      1584     0    80     1     4
