Pressure,Temperature,x_He
867.134268537074,2291.0404141616564,0.05
867.7354709418834,2291.0404141616564,0.05
868.8376753507014,2291.0404141616564,0.05
870.5410821643286,2291.0404141616564,0.05
872.2444889779558,2291.0404141616564,0.05
873.9478957915832,2291.0404141616564,0.05
875.6513026052104,2291.0404141616564,0.05
877.3547094188376,2291.0404141616564,0.05
879.058116232465,2291.0404141616564,0.05
880.7615230460922,2291.0404141616564,0.05
882.4649298597194,2291.0404141616564,0.05
884.1683366733466,2291.0404141616564,0.05
885.871743486974,2291.0404141616564,0.05
887.5751503006012,2291.0404141616564,0.05
889.2785571142284,2291.0404141616564,0.05
890.9819639278556,2291.0404141616564,0.05
892.685370741483,2291.0404141616564,0.05
894.3887775551102,2291.0404141616564,0.05
896.0921843687375,2291.0404141616564,0.05
897.7955911823647,2291.0404141616564,0.05
899.498997995992,2291.0404141616564,0.05
901.2024048096192,2291.0404141616564,0.05
901.9372077488296,2291.0404141616564,0.05
902.9058116232464,2291.0404141616564,0.05
904.6092184368737,2291.0404141616564,0.05
906.312625250501,2291.0404141616564,0.05
908.0160320641282,2291.0404141616564,0.05
909.7194388777555,2291.0404141616564,0.05
911.4228456913827,2291.0404141616564,0.05
913.12625250501,2291.0404141616564,0.05
914.8296593186373,2291.0404141616564,0.05
916.5330661322645,2291.0404141616564,0.05
918.2364729458917,2291.0404141616564,0.05
919.939879759519,2291.0404141616564,0.05
921.6432865731463,2291.0404141616564,0.05
923.3466933867734,2291.0404141616564,0.05
925.0501002004007,2291.0404141616564,0.05
926.7535070140281,2291.0404141616564,0.05
928.4569138276552,2291.0404141616564,0.05
930.1603206412825,2291.0404141616564,0.05
931.8637274549098,2291.0404141616564,0.05
933.5671342685371,2291.0404141616564,0.05
935.2705410821643,2291.0404141616564,0.05
936.1389445557779,2291.0404141616564,0.05
936.9739478957915,2291.0404141616564,0.05
938.6773547094188,2291.0404141616564,0.05
940.3807615230461,2291.0404141616564,0.05
942.0841683366733,2291.0404141616564,0.05
943.7875751503005,2291.0404141616564,0.05
945.4909819639278,2291.0404141616564,0.05
947.1943887775551,2291.0404141616564,0.05
948.8977955911823,2291.0404141616564,0.05
950.6012024048096,2291.0404141616564,0.05
952.3046092184369,2291.0404141616564,0.05
954.0080160320641,2291.0404141616564,0.05
955.7114228456912,2291.7397294589177,0.05
957.4148296593186,2292.538201402806,0.05
959.118236472946,2293.3366733466937,0.05
960.8216432865731,2294.135145290581,0.05
962.5250501002002,2294.933617234469,0.05
964.2284569138276,2295.732089178357,0.05
965.9318637274549,2296.5305611222448,0.05
967.6352705410821,2297.3290330661325,0.05
969.3386773547093,2298.1275050100203,0.05
970.340681362724,2298.597194388777,0.05
971.0420841683366,2298.925976953908,0.05
972.7454909819639,2299.724448897796,0.05
974.4488977955912,2300.5229208416836,0.05
976.1523046092184,2301.3213927855713,0.05
977.8557114228456,2302.119864729459,0.05
979.559118236473,2302.918336673347,0.05
981.2625250501002,2303.7168086172346,0.05
982.9659318637274,2304.5152805611224,0.05
984.6693386773546,2305.31375250501,0.05
986.372745490982,2306.112224448898,0.05
988.0761523046092,2306.9106963927857,0.05
989.7795591182364,2307.709168336673,0.05
